id;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;quality
a8a6eb7d-f730-4ccb-82c4-d45947b37f73;2.2;0.087;5.0;28.0;0.9988;3.14;0.6;5
e7bba68b-e2a4-4e09-bcd8-fa1eaf54d707;2.7;0.077;6.0;31.0;0.9984;3.19;0.7;6
f946b6ca-0540-4601-86b9-7977a032ccc1;15.5;0.069;6.0;23.0;1.0026;3.12;0.66;5
4d431338-41f9-4253-97c1-04c07e395792;2.8;0.08;6.0;17.0;0.9964;3.15;0.92;8
c9490a9a-44fa-4186-9472-66402cd66617;2.2;0.152;6.0;18.0;0.9986;3.04;1.05;5
fc881a7f-28d2-4363-8fe3-f5615e499fe3;2.2;0.152;7.0;18.0;0.9986;3.04;1.06;5
54ce899d-737e-4584-abcf-913fbdc7693f;4.1;0.114;6.0;24.0;0.997;3.06;0.66;6
552ffba4-39ef-498a-b63a-184170d96f75;1.9;0.054;6.0;17.0;0.9976;3.17;0.47;5
61d8f64e-bd03-443d-abbd-a011b68c6fc9;1.9;0.054;6.0;17.0;0.9976;3.17;0.47;5
e0627f72-990e-4a5f-9388-4c072d5f939d;1.8;0.053;5.0;14.0;0.9982;3.17;0.42;6
d0271e32-438b-4074-8168-6f9b8161d18c;2.8;0.081;35.0;67.0;1.0002;3.32;0.92;7
9ea249e4-bcf0-45cd-9863-8c5b4662fb80;2.6;0.073;10.0;26.0;0.9984;3.34;0.75;6
df5a41da-d323-4724-8f5c-8cc31c9a35c0;2.8;0.078;24.0;56.0;0.9984;3.31;0.67;6
6d66e397-8fd1-4647-821f-d3ba6cf437db;2.5;0.055;12.0;25.0;0.9952;3.34;0.79;7
926b77ca-8cef-45b2-8cd6-63be9135e14b;2.6;0.052;13.0;27.0;0.995;3.32;0.9;7
9c882fef-5d33-4a6a-8be4-1539d867bbd8;3.0;0.086;23.0;81.0;1.0002;3.48;0.74;6
57558dac-2a8c-4da0-b876-ffec6fb0e8f7;8.3;0.051;28.0;91.0;0.9952;3.44;0.55;6
913e9969-e341-4443-81b6-f29d17307848;2.6;0.07;5.0;16.0;0.9972;3.15;0.65;8
7f9ffd67-4f21-4912-8ff8-3b7e75a05989;1.9;0.081;14.0;38.0;0.9984;3.43;0.65;6
1f40fc20-0454-4a6b-b0a1-6193b8df77ca;2.5;0.09;43.0;113.0;0.9966;3.32;0.79;5
4d124e83-f2d1-48e2-b991-870c74bdfd87;2.6;0.07;5.0;16.0;0.9972;3.15;0.65;8
00eaeb84-eb86-42e3-a849-4a5ce6b52d7c;3.0;0.086;23.0;81.0;1.0002;3.48;0.74;6
4c54e5ec-1080-471e-b55c-127eac133384;1.9;0.081;14.0;38.0;0.9984;3.43;0.65;6
12c22541-fc3c-4d47-a8dd-2888889b3da4;6.55;0.074;38.0;76.0;0.999;3.17;0.85;7
524e8a82-92d1-4610-859c-c630dd9b922b;6.55;0.074;38.0;76.0;0.999;3.17;0.85;7
336115d2-6def-4358-972a-700bf723c38d;1.9;0.078;6.0;24.0;0.9976;3.18;1.04;7
da72f17b-832b-48aa-8095-b90b8f59884b;1.8;0.077;6.0;22.0;0.9976;3.21;1.05;7
a2295c75-358e-4829-b641-7d911c80fef8;2.9;0.072;10.0;26.0;0.9968;3.16;0.78;7
317cb6ba-c146-46d6-ab26-ccc713151263;1.8;0.075;6.0;21.0;0.9976;3.25;1.02;7
dc7a55c9-ea8b-4774-9fd5-0e231a7e71e7;2.3;0.084;6.0;13.0;1.0;3.17;0.71;6
07e2e1db-7f6f-4a5f-b95e-1fcb66b020cf;2.2;0.09;26.0;62.0;0.9994;3.18;0.63;6
f3af5634-e7cf-458c-a75b-5f05aacd8164;2.8;0.084;23.0;43.0;0.9986;3.04;0.68;7
47597f17-e1f6-4047-949c-bec40a48aa51;4.6;0.073;19.0;43.0;0.9978;3.02;0.61;5
3af1d3c9-8344-4325-8ce1-6dac4fe8413f;2.2;0.09;26.0;62.0;0.9994;3.18;0.63;6
0d1d1ef0-c1d2-4f9e-a99a-a0da1a14b8de;2.1;0.125;15.0;49.0;0.998;3.03;0.81;6
cd7e39f0-a2de-4655-ad9f-43342410a374;2.4;0.107;6.0;15.0;0.9973;3.09;0.66;7
786a1235-f97e-4ac0-959a-c420698b8d55;2.4;0.107;6.0;15.0;0.9973;3.09;0.66;7
bc5b7ec2-91d6-474b-b0cb-4bca23b9bfc1;6.1;0.122;34.0;151.0;1.001;3.31;1.14;5
6eb434c1-9951-44ae-9057-2fa67b0833fa;4.3;0.1;5.0;14.0;1.001;3.25;0.74;6
95ddd361-d8f9-4f37-91f5-0e026dd138bc;2.1;0.2;5.0;16.0;0.9994;3.16;0.63;3
243b2f04-75e4-4b0b-82c1-2ceeda8cf39c;2.8;0.088;11.0;32.0;0.9972;3.22;0.68;6
83f3b097-d12b-454e-8f49-d1d94db69d24;2.5;0.088;39.0;106.0;0.9966;3.36;0.78;5
40486ea7-954e-4ed9-908b-e868496509fd;2.7;0.088;15.0;33.0;0.9982;3.42;0.9;6
80b63d04-9f31-4582-891a-5de676272e17;2.0;0.088;16.0;43.0;0.998;3.48;0.64;5
48a83a65-5c07-41ea-9a36-881aeeda62dd;2.3;0.099;47.0;133.0;0.9979;3.38;0.99;5
f588237c-fa82-415e-9970-3b1572605b63;2.5;0.085;38.0;142.0;0.9978;3.22;0.55;5
56c59c9e-9b68-4bac-bd05-6fc825950399;2.4;0.086;23.0;116.0;0.9976;3.23;0.64;5
244fc6e0-9036-47fc-89be-9b108a57beef;2.8;0.105;29.0;53.0;0.9998;3.24;0.67;5
1ae438d5-1243-4c2b-9ab0-3f9f80c29574;2.5;0.088;39.0;106.0;0.9966;3.36;0.78;5
ab1db00b-136b-4691-97ab-5735d29b5cdc;2.5;0.097;33.0;85.0;0.9962;3.39;0.77;6
8cd2509c-d1b8-4798-9022-dda413ed0619;2.6;0.084;32.0;55.0;0.9988;3.34;0.75;6
241c0bbd-87aa-4857-981e-0e598facc0ca;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;5
63b644af-7538-40f0-a60a-43618f250b75;2.1;0.078;1.0;28.0;0.999;3.41;0.87;6
b02f8bd5-2b6e-4423-a4b9-2888102fa8dd;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;5
f019577a-5500-478a-9913-8c917eaf991b;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;5
8d5d48f4-d782-4579-87b8-a45b249dbf0e;2.1;0.072;15.0;33.0;0.9956;3.22;0.66;6
19e000fb-b902-4887-a0a2-fce1bd0f2c62;2.7;0.102;13.0;32.0;1.0;3.28;0.56;6
8f84a23c-7ed0-446f-8135-9f3fc9f9dcab;2.1;0.078;1.0;28.0;0.999;3.41;0.87;6
d3f17848-ea7f-4ce4-a9cd-f5dffd8f3773;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;5
56fe1a9c-1315-4c8f-8b48-c2191c739a3d;2.1;0.084;5.0;13.0;0.9972;3.37;0.77;6
1eb497ca-7414-49bb-9089-b47ec21ea319;5.8;0.066;5.0;35.0;1.0014;3.2;0.66;7
75886629-e1dd-4800-a03b-28034f962d3d;5.15;0.1;5.0;17.0;0.9996;3.22;0.62;5
75c8c724-f42b-418f-b9f3-bf9080fd4940;3.3;0.101;20.0;47.0;0.9988;3.26;0.67;5
84dfd89d-cc65-41a4-bff0-7b2d89f8124d;6.3;0.064;5.0;17.0;0.9988;3.21;0.73;6
13a1154e-eec5-4341-a09b-2066a44d1445;2.1;0.07;5.0;20.0;0.9966;3.12;0.59;5
f8f9ea05-d87b-46b2-995c-030197da48c9;2.5;0.085;16.0;53.0;0.9993;3.06;0.72;6
ff99cf6a-4556-4508-b02c-0996b0426a6c;1.8;0.075;6.0;15.0;1.0008;2.86;0.79;6
c1454ecb-2fe1-4275-b200-334bbcb39c43;2.6;0.094;38.0;106.0;0.9982;3.08;0.59;5
e91a3ee4-ff25-42f9-8f2b-6e9651550b09;2.0;0.078;10.0;28.0;0.9983;3.45;0.78;6
c2588c8d-0424-45b1-9418-38b7167a5a41;2.5;0.067;6.0;21.0;0.9987;3.26;0.86;6
61d67edb-130e-49a2-9c5c-bd5423d9f470;2.6;0.079;27.0;69.0;0.9994;3.12;0.75;6
7315cc32-f933-4a42-9739-d08f8353805e;1.9;0.171;6.0;25.0;0.9975;3.27;0.61;6
4efba51c-13f8-483e-b406-3603cbb9d560;2.1;0.074;9.0;25.0;0.9958;3.33;0.56;6
bb84504c-296e-44c2-9b0b-39eb9947badd;2.8;0.092;14.0;45.0;0.998;3.19;0.73;6
b872a5ec-ca45-4aae-8955-2230008ca39a;2.7;0.092;14.0;44.0;0.998;3.12;0.74;6
07951d48-f7d1-4b3d-a52a-758754a130be;1.6;0.05;32.0;96.0;0.9934;3.74;0.62;5
8665d67f-2dcb-42a9-9ed2-bfaee4378686;4.2;0.095;10.0;23.0;1.00315;2.92;0.74;5
bf90d04a-4d7c-403d-a287-20317098210b;4.2;0.095;10.0;23.0;1.00315;2.92;0.74;5
edfce6a6-cdbd-451c-ba5a-73d26c386978;4.6;0.118;10.0;17.0;1.0002;3.07;0.56;6
44e1a513-7507-4e51-aed4-bfddd4364705;4.2;0.095;10.0;23.0;1.00315;2.92;0.74;5
3616ace1-6f86-4354-9590-bb8364532b6d;4.6;0.118;10.0;17.0;1.0002;3.07;0.56;6
236f9a5f-e4ac-469b-bf93-ee58f803b375;4.3;0.085;6.0;47.0;1.0021;3.3;0.68;6
7eaddae4-62b3-41af-a27d-2d98c03c0557;2.8;0.075;5.0;19.0;0.9994;3.14;0.57;5
efd15b04-e9fa-4c6d-af8e-efae34b17c65;2.4;0.078;26.0;121.0;0.9978;3.23;0.58;5
350ba372-56b3-4300-8ddc-9d45bc78c4f9;2.9;0.094;41.0;110.0;0.9982;3.08;0.61;5
efc815df-5061-4598-9999-fa5518281620;2.7;0.092;25.0;60.0;0.9971;3.31;0.61;6
a5425d4c-305d-48c9-8f5d-8fc2693896ec;4.3;0.085;6.0;47.0;1.0021;3.3;0.68;6
b63571e7-2990-4f4b-a7f2-fe41820e66b7;2.8;0.075;5.0;19.0;0.9994;3.14;0.57;5
8ea707e0-e135-4608-bbeb-69219f85bff1;2.5;0.226;5.0;15.0;0.9991;3.32;0.6;6
c2565a44-c35d-4c5e-8034-76ff4853f710;2.5;0.226;5.0;15.0;0.9991;3.32;0.6;6
9025a9c5-2429-433d-910d-80bd0519cdac;2.6;0.25;5.0;20.0;0.999;3.31;0.79;6
19202842-11fd-4236-90e5-0ebdbc0c1560;2.2;0.095;19.0;42.0;0.9946;3.57;0.57;6
2ec9d73e-16d5-4dff-a217-84e2bd2dd55b;3.3;0.07;10.0;37.0;1.0003;3.32;0.91;6
ac7b141e-7b33-497d-80b6-294a0246ca06;2.2;0.095;19.0;42.0;0.9946;3.57;0.57;6
e7e29046-3a1e-4c65-9d78-24c46fb8c8f4;2.4;0.075;10.0;28.0;0.9978;3.14;0.61;5
e53f03e6-41f5-4a05-bb3e-ac3234c8cecd;2.1;0.07;14.0;47.0;0.9991;3.3;0.56;4
3b07a305-e511-4794-92b2-8da5d864c837;3.2;0.078;20.0;78.0;0.9992;3.19;0.7;6
a7827df4-38b8-4266-a1bf-60546ad9be07;3.1;0.079;28.0;46.0;0.9993;3.2;0.8;6
d9882687-267a-497c-92be-50e3cf35a0a5;2.3;0.103;6.0;14.0;0.9978;3.34;0.52;4
e316cba0-6aec-460c-bca4-556fac42faf6;2.8;0.083;18.0;111.0;0.9982;3.3;0.6;5
0c5a4050-3235-4a10-8283-a1e81cdc9400;2.9;0.085;17.0;110.0;0.9982;3.29;0.6;5
24c38b99-3154-4a1f-84df-82da9dd7d6c5;2.2;0.063;18.0;40.0;0.9976;3.14;0.51;6
1b60484f-3e37-4580-8cc7-13544d044fbc;2.2;0.089;5.0;14.0;1.0002;3.19;0.44;5
460d1201-9f94-4044-a679-f2753ed36882;2.2;0.089;5.0;14.0;1.0002;3.19;0.44;5
78b0d2cf-72e9-4be6-a498-5493f91c9ca8;2.2;0.083;5.0;15.0;1.0;3.19;0.43;5
6cd05c77-5b98-41d8-8c41-273d74a11dfa;1.9;0.074;10.0;21.0;0.9976;2.98;0.66;7
e6660546-b6c5-4a42-929f-8acc854c000e;3.4;0.093;54.0;80.0;1.0002;3.3;0.76;7
f41dd9af-a7c8-45a4-aaeb-bdabb3c2d098;2.4;0.091;8.0;38.0;0.998;3.47;0.66;6
b08542d4-0603-4cad-8afb-a3c330ebc842;2.7;0.094;16.0;47.0;0.9986;3.12;1.02;7
f0eaf2a0-b024-4689-84d2-d53e378f0c9b;1.9;0.108;18.0;102.0;0.9967;3.26;0.59;5
a4ac72b1-7463-4ffd-ad85-5927553c4d95;2.0;0.06;19.0;50.0;0.9917;3.72;0.74;8
9e5d20ff-1f29-412c-a8cc-a2bd1f6955ee;2.6;0.059;5.0;13.0;0.9976;3.05;0.74;7
7aeec8bb-8ec7-45a2-b7dd-2ccb35198beb;2.6;0.084;21.0;75.0;0.9987;3.35;0.57;5
c6cc5b1d-93ff-47eb-8efe-28d934ce72be;1.7;0.07;23.0;149.0;0.9922;3.12;0.5;6
ea42300d-a6e0-4796-a055-9cdf1bb575c8;2.6;0.084;21.0;75.0;0.9987;3.35;0.57;5
577e02c4-af35-414b-8d07-281be0d2c909;3.5;0.094;9.0;43.0;1.0004;3.29;0.58;5
7ec0c6ad-5bec-4cbd-a046-016e80b39fb3;2.6;0.096;20.0;38.0;0.9978;3.4;0.53;5
f76c5824-b131-416f-b3df-a517c24f8fd5;7.9;0.086;30.0;109.0;0.9998;3.27;0.57;5
f5cbf710-9ade-4cb3-a107-a8f0908c686d;2.0;0.059;6.0;24.0;0.9994;3.04;0.6;6
abae7367-bc7d-49c6-94d5-4c868bbf7b83;1.9;0.071;5.0;18.0;0.998;3.09;0.63;6
e04d1a00-79a9-4e4b-9f1f-5fe390a8f2e9;2.1;0.078;5.0;30.0;0.9967;3.2;0.48;6
5f1dcc16-ccc3-4b20-a8ef-69657a71c0a6;2.3;0.082;11.0;22.0;1.0;3.0;0.7;6
b338a835-0504-46a0-bbcd-22db26e0df21;2.1;0.088;7.0;23.0;0.9962;3.26;0.47;4
bc270be0-7b6a-4d57-ae11-240acf8c4e69;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;6
dcfa620a-efd9-45bc-b3ca-8322724786d4;2.6;0.081;6.0;14.0;0.9975;3.3;0.52;5
fd979d23-3b93-4c98-b9ca-00efe500287e;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;6
0ca371c9-1fe4-49be-912d-7e0da35174fc;2.9;0.096;14.0;63.0;0.9984;3.17;0.62;6
97a3a6b5-9787-4ddf-85e6-1442c134b8a2;2.6;0.085;6.0;24.0;0.9984;3.31;0.59;6
6acc6d41-6ee6-4095-8d2e-ea8aaa28b055;4.6;0.072;10.0;20.0;0.9973;3.34;0.79;7
e235b5c5-7b5a-4a47-8aa4-c495ca0ae3cd;3.3;0.092;26.0;52.0;0.9982;3.31;0.53;6
a0056019-03f1-4c2c-a2f5-30b9b28e09d2;5.1;0.11;11.0;65.0;1.0026;3.32;0.64;6
77f8782a-7e19-441b-82ea-1969f9537f65;3.2;0.075;15.0;39.0;0.9956;3.56;0.52;6
bfe69808-ed5e-4972-8215-15bbde6a36d2;2.5;0.083;25.0;57.0;0.9983;3.39;0.54;5
518d1a7e-5b83-4ca0-9c69-ac26f762525f;2.7;0.081;5.0;16.0;1.0006;2.98;0.54;5
82909e0f-dea1-44d7-af5c-3e07af1ea55f;2.4;0.077;18.0;29.0;0.9965;3.32;0.6;6
142d60e2-2ad2-4092-99a2-e8e6a3b44f46;1.5;0.058;10.0;29.0;0.9962;3.26;0.74;5
7ae20a05-4eed-4048-81c1-85a0118f0ae8;2.2;0.148;10.0;103.0;0.9969;2.87;1.36;6
37c8c7cf-edf1-4853-88c1-d864ad771c66;2.3;0.079;28.0;71.0;0.9997;3.5;0.57;5
defca82c-502b-4399-ae5f-588727982e54;2.3;0.079;28.0;71.0;0.9997;3.5;0.57;5
1850a827-b24a-4d6e-af61-6f5466638d96;2.2;0.079;14.0;28.0;0.9982;3.03;0.93;6
ff524316-a067-4e17-9ae3-ceddad3d726b;2.7;0.122;4.0;17.0;1.0006;3.13;0.7;5
aa099d64-542d-495a-ad80-a258e98ebe16;2.3;0.088;6.0;16.0;0.9988;3.09;0.8;5
b0201098-96d5-49e1-a9ab-eaf4a229e4c1;3.4;0.076;16.0;112.0;0.9976;3.27;0.61;5
29cec77d-eb9b-435c-b679-f28a51baf185;3.4;0.078;14.0;104.0;0.9976;3.28;0.62;5
f153a340-d0fc-42c2-b834-6ccf5a84ca9e;1.9;0.08;9.0;32.0;0.9974;3.13;0.55;5
1f1fd569-6ef0-48b7-87d2-317ae740cead;2.9;0.077;21.0;45.0;0.9974;3.49;0.96;6
369c3c27-ff63-4b85-a40e-60be2c34f9dc;5.6;0.124;21.0;58.0;0.9997;3.46;0.72;5
a8eb70aa-534f-4e71-b618-2258135c0e39;5.6;0.124;21.0;58.0;0.9997;3.46;0.72;5
c97820d5-952c-4091-9cdc-0141575d2c94;2.2;0.098;5.0;15.0;0.9988;3.36;0.49;5
8fcecf44-7c76-43e5-83ba-326aa921f436;2.2;0.098;5.0;15.0;0.9988;3.36;0.49;5
a3291970-8409-4f1d-8b53-5286a2c577f3;2.5;0.097;7.0;31.0;0.9976;3.27;0.6;6
3201dba5-5c38-4a74-8e32-c5144f6a62ba;2.3;0.111;20.0;84.0;0.9964;3.21;0.61;5
11c1f20a-13a0-43fa-9763-bd862671bac3;2.5;0.097;7.0;31.0;0.9976;3.27;0.6;6
63cd5748-9c3f-4278-8594-3f21075712c5;2.7;0.105;5.0;19.0;0.9988;3.25;0.63;5
bb2d8b41-83a0-4693-8b52-7c929cf60afb;3.0;0.087;21.0;43.0;0.9964;3.32;0.57;6
efcaf9c6-cbfc-4f18-97ee-7e2046c46ac2;3.4;0.105;11.0;86.0;1.001;3.43;0.64;4
a1b807ab-6222-40ba-90e2-cfc486512a71;1.9;0.073;46.0;102.0;0.9964;3.27;0.58;5
6e336fb2-93c5-4966-91cf-da18b5234d27;1.4;0.065;24.0;33.0;0.9954;3.27;0.55;5
d1e10573-8fb0-40ad-9d6c-fd43bc6a35d3;2.4;0.086;30.0;147.0;0.9979;3.24;0.53;5
37ce0ede-2651-45c2-b134-f3b5f77974d1;2.3;0.084;31.0;145.0;0.9978;3.24;0.53;5
68e7dd4d-26fc-47dc-b4e2-82abcf3236b3;2.2;0.143;7.0;23.0;0.9964;3.35;0.65;7
a7eb413f-0944-4456-8851-4f7ce4a131b8;1.9;0.067;25.0;57.0;0.997;3.18;1.36;6
61de40b2-f399-4e39-8662-3c790190b141;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;5
ae64cb35-40ae-42f0-a0df-b5014cde8da3;2.3;0.071;21.0;68.0;0.9992;3.46;0.63;5
e2bb7f8e-b5f0-4304-97ee-ae4ca78fc476;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;5
46013fe3-7883-4ce6-b323-9b8060b1c5f6;2.3;0.071;21.0;68.0;0.9992;3.46;0.63;5
36836071-4c55-4d33-89b0-e667fcc3dbe4;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;5
3171f933-870e-4b69-baf5-21fe5c0551c6;6.0;0.115;5.0;11.0;0.9984;3.37;0.69;7
5d9a6db6-cca4-4913-a02a-315e4f620b95;3.6;0.107;6.0;20.0;0.9972;3.4;0.63;5
87b3f996-829b-4033-898f-257673dbfb84;2.2;0.07;5.0;14.0;0.9967;3.32;0.58;4
5602b521-60d5-4e05-8073-2b0290777135;2.8;0.066;10.0;28.0;0.9964;3.33;0.67;7
6d205474-94a7-4341-85aa-f53ee5ca0e2b;8.6;0.068;24.0;148.0;0.9948;3.16;0.57;6
1b5ba38c-1821-4589-8f71-32271d2ea0b2;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;5
c40c3f4c-9f1c-499b-96ab-9c16990bc6d4;2.5;0.104;35.0;155.0;1.001;3.41;0.67;5
9c403b10-8755-4612-92b0-895101ea9147;7.5;0.096;22.0;71.0;0.9976;2.98;0.84;5
c45114aa-813d-4731-ab89-89c4c28990e7;2.8;0.079;9.0;30.0;0.9976;3.12;0.54;6
7a434f64-503d-4759-a8b4-70565e2f3bd5;2.4;0.074;7.0;29.0;0.9979;3.08;0.46;5
188d8547-eb57-4aec-add4-fdd20a7f33ac;2.9;0.087;20.0;53.0;1.0004;3.14;0.61;5
c86bd3a6-9f67-4be4-9569-831aefc83c25;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;5
e30006a6-2d12-4d43-845b-6fc0fbde661d;1.4;0.073;23.0;42.0;0.998;2.92;0.68;7
0e8fc7ca-6985-457c-8f05-71a71730ba31;1.4;0.074;5.0;20.0;0.9973;3.32;0.81;6
357e2633-ddfd-4590-ad24-b95e01bfcb05;4.4;0.096;5.0;13.0;0.997;3.41;0.57;4
c4f964e4-7d7f-4135-821a-5a1c1927f984;1.4;0.074;5.0;20.0;0.9973;3.32;0.81;6
291f5173-bb9d-4ff2-9682-655db761f7fc;1.6;0.08;15.0;42.0;0.9978;3.31;0.64;5
1be6ec3e-bad9-432b-9e86-bd30bc312b09;1.6;0.076;9.0;27.0;0.9972;3.36;0.7;6
1ec67eeb-71b0-44fd-9acc-93aa2826de23;1.8;0.05;5.0;13.0;0.9974;3.04;0.79;6
389cea2f-0a3f-4215-8c97-4b6447135001;2.0;0.092;15.0;54.0;1.0;3.03;0.66;5
c8aabde5-c102-47c8-93fe-5437b0d5c503;2.0;0.084;25.0;48.0;0.9981;3.14;0.56;5
ba5905eb-3766-42a1-ab78-c2ebb250f3f4;1.8;0.222;6.0;16.0;0.998;3.18;0.6;6
504ea0f4-ef3f-44c7-b53d-1657429b07e1;2.0;0.082;6.0;15.0;0.9988;2.94;0.66;6
b9115fc2-9271-4046-b7db-794e91676ff4;2.3;0.059;15.0;31.0;0.9966;3.15;0.57;5
eeff6744-2be0-4086-bb21-64901bca19ba;2.0;0.082;6.0;15.0;0.9988;2.94;0.66;6
581a5c3a-4cd6-4b4b-98c6-f4fe9a61dba1;2.5;0.083;30.0;45.0;0.9959;3.26;0.58;5
7f695700-3c64-45ad-8c4d-60fed395157d;1.7;0.074;5.0;13.0;0.9968;3.2;0.52;5
a4f04512-b7b3-4ad3-8d76-01ff010a682a;2.0;0.079;32.0;151.0;0.998;3.15;0.53;5
27e78d57-3232-4daf-b520-bc894cf04e88;1.7;0.074;5.0;13.0;0.9968;3.2;0.52;5
c1ae31a2-c469-4b3d-b28d-26d72c8c4925;2.2;0.084;7.0;17.0;0.9984;3.08;0.67;6
f20596a6-a903-4e4f-9a3f-e89bc9a77733;2.2;0.064;12.0;31.0;0.9984;3.26;0.65;5
d543a017-3872-4f16-8c74-09316cfb25a1;2.2;0.084;7.0;17.0;0.9984;3.08;0.67;6
15911bff-9a18-450c-8ea5-1ade3c10d759;2.3;0.084;12.0;31.0;0.9979;3.4;0.48;5
571180c0-9261-4a45-87a4-4e4531d91522;2.6;0.081;45.0;87.0;0.9983;3.48;0.53;5
cfa906a8-430b-4347-8d07-8d9c8f825458;3.3;0.06;20.0;49.0;0.9972;3.13;0.54;5
47f1cf1e-94ac-4435-b3ac-dcd349364282;1.9;0.07;15.0;40.0;1.0004;3.06;0.49;5
9aa58852-7064-4896-ace3-a378d5e5d31e;2.2;0.094;16.0;29.0;0.9962;3.21;0.49;6
b248a11f-cb53-4863-af66-70f7decdcea1;2.25;0.078;32.0;58.0;0.998;3.33;0.54;5
5d25c9c8-f75b-4511-86d9-96dcaa73b233;2.6;0.059;5.0;15.0;0.997;3.37;0.56;5
baad2495-9fb2-4398-8291-0392ed55f928;2.3;0.078;35.0;152.0;0.998;3.25;0.48;5
7a38abcc-69f2-452f-8449-7ef2f3ad4528;2.6;0.059;5.0;15.0;0.997;3.37;0.56;5
5e98f614-2f4b-4a5b-b3fa-083c607711a9;1.8;0.07;13.0;40.0;0.997;3.44;0.6;5
a81fd270-c1fe-4a6e-acc8-cd721a18e2f2;3.1;0.095;13.0;38.0;0.9998;3.28;0.59;5
b72af24a-0614-467c-bdc8-ce2a0dde04c4;1.6;0.039;4.0;9.0;0.9962;3.4;0.47;5
fd7f7b36-f72b-48c9-a6dd-7cf5eea39c78;1.8;0.157;5.0;17.0;0.9976;3.3;1.05;5
1e44cb12-fe99-45f8-8832-a49d19fb96fd;4.25;0.097;5.0;14.0;0.9966;3.63;0.54;3
84808734-6a0c-4c6c-be41-ecabe923d086;2.6;0.087;12.0;93.0;0.9998;3.48;0.54;5
f64c14ab-3221-427b-8f0c-178c77742b2b;2.0;0.422;16.0;62.0;0.9979;3.03;1.17;5
f8338094-5105-4c9e-b759-b4cfe70335ab;2.8;0.084;21.0;122.0;0.9984;3.32;0.62;5
bbb2c98a-9072-4298-9a75-6ade0b55d52d;2.7;0.084;24.0;125.0;0.9984;3.31;0.61;5
8645221f-7058-48aa-8b7e-daf362263961;1.3;0.034;18.0;44.0;0.9921;3.9;0.62;6
8a3c0334-cfe6-4d89-ae77-e778849cfe9f;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;6
e3da416b-6faf-4024-8f4f-678b9ddfb1eb;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;6
d49c7af9-3a90-4b45-92bf-9e615ce16d75;3.2;0.087;18.0;72.0;1.0001;3.31;0.53;5
49b35dc8-7f7c-48f0-982b-273093ea79d8;2.1;0.071;5.0;19.0;0.9986;3.11;0.62;6
ef445039-1c4f-4c6e-a4f4-237e2c1cf52f;2.9;0.076;26.0;88.0;0.9984;3.08;0.57;6
1a2fed7f-ecab-498a-8ccf-2ffdcf372192;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;6
e2c8d050-fb50-4296-a3fb-12b79d3308fa;2.1;0.067;9.0;23.0;0.997;3.47;0.67;6
9b4c4488-29d8-4413-8008-9bd27b5feb78;2.6;0.073;22.0;84.0;0.9972;3.32;0.7;4
5cc8b792-4bdb-41d3-af48-b9c4f26984b6;1.6;0.078;4.0;14.0;0.998;3.29;0.54;4
3e75b7b9-020c-431b-b0a6-729179d054b6;6.0;0.073;11.0;54.0;0.999;3.37;0.49;5
95615e42-9166-4b2b-8db1-75157c8a2f14;2.0;0.093;10.0;19.0;0.9956;3.4;0.47;5
ec35ede4-e7f9-41fd-9882-b547998bf37b;3.0;0.077;16.0;37.0;0.9966;3.37;0.51;5
851794e4-81a7-4b15-aec3-4cb847dd97b7;2.5;0.068;11.0;35.0;0.996;3.34;0.61;6
9def5d70-be8c-4214-bbb1-a70af4033361;1.6;0.062;13.0;33.0;0.9983;3.27;0.66;6
09dc4723-6225-4d3e-ba27-43b55b20cbd8;2.8;0.08;21.0;84.0;0.9985;3.06;0.57;5
c472f9c6-e80f-4889-8854-ed5098e302bd;3.0;0.093;16.0;112.0;0.9998;3.38;0.61;5
3f53d11b-5815-4642-91db-995f9cb7f92c;3.2;0.084;13.0;33.0;0.9992;3.36;0.45;5
5dcaa59e-4641-4355-8add-a4d37514fad6;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;5
b2f02683-60e0-4436-ba03-3d8c18fcf53a;2.6;0.078;21.0;77.0;0.998;3.28;0.51;5
5ae265a4-5f20-4479-8d8a-e0df93a9615f;2.7;0.069;13.0;34.0;0.9967;3.29;0.48;6
fcb2dcdf-08df-43e7-9feb-e19f8ce3f315;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;5
627c0632-7081-4a64-ba8d-796f06834772;2.6;0.079;12.0;49.0;0.9968;3.21;0.57;5
52594c76-86fa-49b9-be74-4cd31a7eadd3;2.0;0.082;10.0;22.0;0.9976;3.22;0.44;5
